ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab1,directedTremaux,141,8456.600000000002,89,52,32,21,17,19,30,22,2.320914,0.016460382978723407,89,64,0.3404255319148936,1328,5920,3280.851063829787,1384,5808
1,lab1,directedTremaux,289,35619.40000000001,181,108,55,44,40,42,66,42,4.158604,0.01438963321799308,181,110,0.5851063829787234,1328,9504,5308.262975778547,1384,9392
2,lab1,directedTremaux,143,8741.600000000002,91,52,31,23,16,21,30,22,2.29686,0.016061958041958042,91,65,0.34574468085106386,1328,6144,3475.5804195804194,1384,6032
3,lab1,directedTremaux,289,35613.80000000002,181,108,54,45,39,43,62,46,4.137438,0.01431639446366782,181,110,0.5851063829787234,1328,9504,5338.159169550173,1384,9392
4,lab1,directedTremaux,301,38631.8,189,112,57,46,42,44,64,48,4.169323,0.01385157142857143,189,114,0.6063829787234043,1328,9632,5446.750830564784,1384,9520
5,lab1,directedTremaux,111,5367.999999999999,75,36,28,18,13,16,20,16,1.788843,0.0161157027027027,75,57,0.30319148936170215,1328,5664,3492.5405405405404,1384,5552
6,lab1,directedTremaux,169,12181.4,107,62,36,26,21,24,37,25,2.328042,0.013775396449704142,107,73,0.3882978723404255,1328,6400,3731.6923076923076,1384,6288
7,lab1,directedTremaux,263,29692.800000000007,167,96,52,40,37,38,60,36,3.814048,0.014502083650190114,167,103,0.5478723404255319,1328,9088,5410.585551330799,1384,8976
8,lab1,directedTremaux,135,7784.000000000002,87,48,31,21,16,19,28,20,1.95633,0.014491333333333332,87,63,0.3351063829787234,1328,5792,3200.3555555555554,1384,5680
9,lab1,directedTremaux,145,9030.999999999998,95,50,33,23,18,21,27,23,2.098112,0.014469737931034482,95,67,0.35638297872340424,1328,5920,3491.4758620689654,1384,5808
10,lab1,AVERAGE,198.6,19112.04,126.2,72.4,40.9,30.7,25.9,28.7,42.4,30.0,2.9068514,0.014843419419787857,126.2,82.6,0.43936170212765957,1328.0,7356.8,4217.625427649188,1384.0,7244.8
