ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab9,greedy,630,135059.4000000001,126,504,32,38,28,28,0,504,4.40945,0.0069991269841269835,126,66,0.3384615384615385,608,3088,2045.4857142857143,608,3088
1,lab9,greedy,630,135059.4000000001,126,504,32,38,28,28,0,504,4.292715,0.006813833333333334,126,66,0.3384615384615385,608,3088,2045.4857142857143,608,3088
2,lab9,greedy,630,135059.4000000001,126,504,32,38,28,28,0,504,4.309475,0.006840436507936508,126,66,0.3384615384615385,608,3088,2045.4857142857143,608,3088
3,lab9,greedy,630,135059.4000000001,126,504,32,38,28,28,0,504,4.33803,0.006885761904761904,126,66,0.3384615384615385,608,3088,2045.4857142857143,608,3088
4,lab9,greedy,630,135059.4000000001,126,504,32,38,28,28,0,504,4.311036,0.006842914285714285,126,66,0.3384615384615385,608,3088,2045.4857142857143,608,3088
5,lab9,greedy,630,135059.4000000001,126,504,32,38,28,28,0,504,4.300511,0.006826207936507937,126,66,0.3384615384615385,608,3088,2045.4857142857143,608,3088
6,lab9,greedy,630,135059.4000000001,126,504,32,38,28,28,0,504,4.317722,0.0068535269841269834,126,66,0.3384615384615385,608,3088,2045.4857142857143,608,3088
7,lab9,greedy,630,135059.4000000001,126,504,32,38,28,28,0,504,4.292785,0.0068139444444444445,126,66,0.3384615384615385,608,3088,2045.4857142857143,608,3088
8,lab9,greedy,630,135059.4000000001,126,504,32,38,28,28,0,504,4.28876,0.006807555555555555,126,66,0.3384615384615385,608,3088,2045.4857142857143,608,3088
9,lab9,greedy,630,135059.4000000001,126,504,32,38,28,28,0,504,4.294215,0.0068162142857142866,126,66,0.3384615384615385,608,3088,2045.4857142857143,608,3088
10,lab9,AVERAGE,630.0,135059.4000000001,126.0,504.0,32.0,38.0,28.0,28.0,0.0,504.0,4.3154699,0.006849952222222222,126.0,66.0,0.3384615384615385,608.0,3088.0,2045.485714285714,608.0,3088.0
