ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab1,tremaux,439,81062.80000000003,261,178,72,67,57,65,113,65,6.620172,0.015080118451025058,261,150,0.7978723404255319,1304,14264,7587.535307517084,1304,14152
1,lab1,tremaux,401,67190.59999999998,237,164,68,59,53,57,110,54,5.975422,0.01490130174563591,237,138,0.7340425531914894,1304,13272,7453.167082294264,1304,13160
2,lab1,tremaux,407,70180.79999999997,251,156,68,66,53,64,108,48,5.615824,0.013798093366093367,251,145,0.7712765957446809,1304,12760,7167.646191646191,1304,12648
3,lab1,tremaux,305,39543.799999999996,187,118,53,49,38,47,81,37,4.404342,0.01444046557377049,187,113,0.601063829787234,1160,10904,5742.55737704918,1216,10792
4,lab1,tremaux,297,37517.799999999996,181,116,51,48,36,46,78,38,4.249366,0.01430762962962963,181,110,0.5851063829787234,1160,10776,5714.262626262626,1216,10664
5,lab1,tremaux,227,21481.59999999999,133,94,42,33,27,31,65,29,3.140817,0.013836198237885464,133,86,0.4574468085106383,1304,8536,4565.955947136564,1304,8424
6,lab1,tremaux,235,23672.800000000003,149,86,44,39,29,37,59,27,3.392926,0.014437982978723405,149,94,0.5,1160,8792,4819.234042553191,1216,8680
7,lab1,tremaux,329,45248.59999999996,195,134,58,48,43,46,97,37,4.595263,0.013967364741641338,195,117,0.6223404255319149,1304,11288,6488.656534954407,1304,11176
8,lab1,tremaux,285,33945.39999999995,173,112,51,44,36,42,86,26,4.093766,0.014364091228070175,173,106,0.5638297872340425,1304,10232,5930.301754385965,1304,10120
9,lab1,tremaux,301,38249.799999999974,183,118,57,43,42,41,75,43,4.124459,0.013702521594684386,183,111,0.5904255319148937,1160,10104,5674.4717607973425,1216,9992
10,lab1,AVERAGE,322.6,45809.39999999999,195.0,127.6,56.4,49.6,41.4,47.6,87.2,40.4,4.621235700000001,0.014283576754715921,195.0,117.0,0.6223404255319149,1246.4,11092.8,6114.378862459682,1268.8,10980.8
