ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab1,simple,5677,13569471.799999885,3393,2284,839,866,824,864,714,1570,121.726046,0.02144196688391756,3393,180,0.9574468085106383,560,832,719.6519288356526,712,712
1,lab1,simple,1409,848274.6000000002,897,512,218,239,203,237,156,356,28.755906,0.020408733853797018,897,140,0.7446808510638298,560,832,720.1760113555713,712,712
2,lab1,simple,771,249870.40000000058,465,306,128,113,113,111,87,219,15.372862,0.019938861219195848,465,109,0.5797872340425532,560,832,718.4124513618677,712,712
3,lab1,simple,2237,2099029.7999999933,1343,894,336,344,321,342,289,605,44.791705,0.02002311354492624,1343,163,0.8670212765957447,560,832,718.544479213232,712,712
4,lab1,simple,3239,4402497.199999973,1981,1258,474,525,459,523,405,853,64.946786,0.020051493053411546,1981,147,0.7819148936170213,560,832,719.5578882371102,712,712
5,lab1,simple,3327,4665109.599999961,2027,1300,502,520,487,518,414,886,66.794085,0.02007637060414788,2027,183,0.973404255319149,560,832,719.6321009918846,712,712
6,lab1,simple,2443,2548102.799999995,1551,892,367,417,352,415,298,594,53.405951,0.021860806794924276,1551,171,0.9095744680851063,560,832,723.9066721244371,712,712
7,lab1,simple,1393,821441.400000001,859,534,211,227,196,225,159,375,28.382005,0.020374734386216797,859,149,0.7925531914893617,560,832,719.4084709260588,712,712
8,lab1,simple,2657,2969260.199999989,1609,1048,411,402,396,400,330,718,52.999884,0.019947265336846067,1609,169,0.898936170212766,560,832,721.4663153933008,712,712
9,lab1,simple,4445,8322036.199999889,2687,1758,656,696,641,694,565,1193,91.579296,0.02060276625421822,2687,181,0.9627659574468085,560,832,721.2544431946006,712,712
10,lab1,AVERAGE,2759.8,4049509.3999999687,1681.2,1078.6,414.2,434.9,399.2,432.9,341.7,736.9,56.875452599999996,0.020472611193160146,1681.2,159.2,0.8468085106382978,560.0,832.0,720.2010761633716,712.0,712.0
