ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab3,greedy,690,161998.20000000048,138,552,38,28,33,39,0,552,4.67819,0.0067799855072463765,138,70,0.3783783783783784,608,3088,2181.426086956522,608,2952
1,lab3,greedy,690,161998.20000000048,138,552,38,28,33,39,0,552,4.675427,0.00677598115942029,138,70,0.3783783783783784,608,3088,2181.426086956522,608,2952
2,lab3,greedy,690,161998.20000000048,138,552,38,28,33,39,0,552,4.643022,0.006729017391304348,138,70,0.3783783783783784,608,3088,2181.426086956522,608,2952
3,lab3,greedy,690,161998.20000000048,138,552,38,28,33,39,0,552,4.67052,0.006768869565217391,138,70,0.3783783783783784,608,3088,2181.426086956522,608,2952
4,lab3,greedy,690,161998.20000000048,138,552,38,28,33,39,0,552,4.62857,0.006708072463768116,138,70,0.3783783783783784,608,3088,2181.426086956522,608,2952
5,lab3,greedy,690,161998.20000000048,138,552,38,28,33,39,0,552,4.616188,0.006690127536231884,138,70,0.3783783783783784,608,3088,2181.426086956522,608,2952
6,lab3,greedy,690,161998.20000000048,138,552,38,28,33,39,0,552,4.63618,0.006719101449275363,138,70,0.3783783783783784,608,3088,2181.426086956522,608,2952
7,lab3,greedy,690,161998.20000000048,138,552,38,28,33,39,0,552,4.625457,0.0067035608695652175,138,70,0.3783783783783784,608,3088,2181.426086956522,608,2952
8,lab3,greedy,690,161998.20000000048,138,552,38,28,33,39,0,552,4.662035,0.0067565724637681165,138,70,0.3783783783783784,608,3088,2181.426086956522,608,2952
9,lab3,greedy,690,161998.20000000048,138,552,38,28,33,39,0,552,4.637191,0.006720566666666666,138,70,0.3783783783783784,608,3088,2181.426086956522,608,2952
10,lab3,AVERAGE,690.0,161998.20000000048,138.0,552.0,38.0,28.0,33.0,39.0,0.0,552.0,4.647278,0.006735185507246377,138.0,70.0,0.3783783783783784,608.0,3088.0,2181.426086956522,608.0,2952.0
