ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab2,wall_follower,437,69397.39999999982,138,299,40,35,26,37,150,149,2.147956,0.004915231121281465,138,83,0.43005181347150256,208,208,208.0,208,208
1,lab2,wall_follower,437,69397.39999999982,138,299,40,35,26,37,150,149,2.100099,0.004805718535469108,138,83,0.43005181347150256,208,208,208.0,208,208
2,lab2,wall_follower,437,69397.39999999982,138,299,40,35,26,37,150,149,2.016976,0.004615505720823799,138,83,0.43005181347150256,208,208,208.0,208,208
3,lab2,wall_follower,437,69397.39999999982,138,299,40,35,26,37,150,149,2.073095,0.004743924485125858,138,83,0.43005181347150256,208,208,208.0,208,208
4,lab2,wall_follower,437,69397.39999999982,138,299,40,35,26,37,150,149,2.034965,0.004656670480549199,138,83,0.43005181347150256,208,208,208.0,208,208
5,lab2,wall_follower,437,69397.39999999982,138,299,40,35,26,37,150,149,2.105559,0.004818212814645309,138,83,0.43005181347150256,208,208,208.0,208,208
6,lab2,wall_follower,437,69397.39999999982,138,299,40,35,26,37,150,149,2.130254,0.004874723112128146,138,83,0.43005181347150256,208,208,208.0,208,208
7,lab2,wall_follower,437,69397.39999999982,138,299,40,35,26,37,150,149,2.129374,0.00487270938215103,138,83,0.43005181347150256,208,208,208.0,208,208
8,lab2,wall_follower,437,69397.39999999982,138,299,40,35,26,37,150,149,2.12231,0.004856544622425629,138,83,0.43005181347150256,208,208,208.0,208,208
9,lab2,wall_follower,437,69397.39999999982,138,299,40,35,26,37,150,149,2.134723,0.004884949656750573,138,83,0.43005181347150256,208,208,208.0,208,208
10,lab2,AVERAGE,437.0,69397.39999999982,138.0,299.0,40.0,35.0,26.0,37.0,150.0,149.0,2.0995311,0.004804418993135011,138.0,83.0,0.4300518134715025,208.0,208.0,208.0,208.0,208.0
