ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab6,directedTremaux,26,301.3999999999999,17,9,2,0,6,9,5,4,0.358475,0.0137875,17,18,0.0967741935483871,832,2144,1639.6923076923076,832,2144
1,lab6,directedTremaux,40,700.3999999999999,25,15,4,2,8,11,8,7,0.479542,0.01198855,25,22,0.11827956989247312,832,2272,1774.8,832,2272
2,lab6,directedTremaux,40,700.3999999999999,25,15,4,2,8,11,8,7,0.497993,0.012449825000000001,25,22,0.11827956989247312,832,2272,1774.8,832,2272
3,lab6,directedTremaux,32,437.6,19,13,2,1,6,10,7,6,0.438979,0.01371809375,19,19,0.10215053763440861,832,2272,1700.0,832,2272
4,lab6,directedTremaux,46,898.2,27,19,4,3,8,12,10,9,0.539562,0.011729608695652174,27,23,0.12365591397849462,832,2400,1850.608695652174,832,2400
5,lab6,directedTremaux,40,700.3999999999999,25,15,4,2,8,11,8,7,0.457659,0.011441475,25,22,0.11827956989247312,832,2272,1774.8,832,2272
6,lab6,directedTremaux,32,437.6,19,13,2,1,6,10,7,6,0.395241,0.01235128125,19,19,0.10215053763440861,832,2272,1700.0,832,2272
7,lab6,directedTremaux,40,700.3999999999999,25,15,4,2,8,11,8,7,0.469929,0.011748225,25,22,0.11827956989247312,832,2272,1774.8,832,2272
8,lab6,directedTremaux,26,301.3999999999999,17,9,2,0,6,9,5,4,0.32994,0.01269,17,18,0.0967741935483871,832,2144,1639.6923076923076,832,2144
9,lab6,directedTremaux,26,301.3999999999999,17,9,2,0,6,9,5,4,0.321736,0.012374461538461539,17,18,0.0967741935483871,832,2144,1639.6923076923076,832,2144
10,lab6,AVERAGE,34.8,547.9199999999998,21.6,13.2,3.0,1.3,7.0,10.3,7.1,6.1,0.42890560000000005,0.012427902023411371,21.6,20.3,0.10913978494623658,832.0,2246.4,1726.8885618729098,832.0,2246.4
