ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab9,wall_follower,575,119786.80000000002,178,397,44,52,40,42,198,199,2.715252,0.004722177391304348,178,97,0.49743589743589745,208,208,208.0,208,208
1,lab9,wall_follower,575,119786.80000000002,178,397,44,52,40,42,198,199,2.669805,0.004643139130434783,178,97,0.49743589743589745,208,208,208.0,208,208
2,lab9,wall_follower,575,119786.80000000002,178,397,44,52,40,42,198,199,2.664214,0.004633415652173913,178,97,0.49743589743589745,208,208,208.0,208,208
3,lab9,wall_follower,575,119786.80000000002,178,397,44,52,40,42,198,199,2.70586,0.00470584347826087,178,97,0.49743589743589745,208,208,208.0,208,208
4,lab9,wall_follower,575,119786.80000000002,178,397,44,52,40,42,198,199,2.668163,0.0046402834782608695,178,97,0.49743589743589745,208,208,208.0,208,208
5,lab9,wall_follower,575,119786.80000000002,178,397,44,52,40,42,198,199,2.716594,0.004724511304347826,178,97,0.49743589743589745,208,208,208.0,208,208
6,lab9,wall_follower,575,119786.80000000002,178,397,44,52,40,42,198,199,2.67231,0.004647495652173913,178,97,0.49743589743589745,208,208,208.0,208,208
7,lab9,wall_follower,575,119786.80000000002,178,397,44,52,40,42,198,199,2.681221,0.004662993043478261,178,97,0.49743589743589745,208,208,208.0,208,208
8,lab9,wall_follower,575,119786.80000000002,178,397,44,52,40,42,198,199,2.659956,0.004626010434782609,178,97,0.49743589743589745,208,208,208.0,208,208
9,lab9,wall_follower,575,119786.80000000002,178,397,44,52,40,42,198,199,2.664654,0.0046341808695652175,178,97,0.49743589743589745,208,208,208.0,208,208
10,lab9,AVERAGE,575.0,119786.80000000002,178.0,397.0,44.0,52.0,40.0,42.0,198.0,199.0,2.6818029,0.004664005043478261,178.0,97.0,0.49743589743589745,208.0,208.0,208.0,208.0,208.0
