ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab0,greedy,85,2471.800000000002,17,68,0,7,8,2,0,68,0.688386,0.008098658823529413,17,18,0.09278350515463918,608,1456,1068.235294117647,608,1456
1,lab0,greedy,85,2471.800000000002,17,68,0,7,8,2,0,68,0.65402,0.007694352941176471,17,18,0.09278350515463918,608,1456,1068.235294117647,608,1456
2,lab0,greedy,85,2471.800000000002,17,68,0,7,8,2,0,68,0.641149,0.007542929411764705,17,18,0.09278350515463918,608,1456,1068.235294117647,608,1456
3,lab0,greedy,85,2471.800000000002,17,68,0,7,8,2,0,68,0.652863,0.007680741176470588,17,18,0.09278350515463918,608,1456,1068.235294117647,608,1456
4,lab0,greedy,85,2471.800000000002,17,68,0,7,8,2,0,68,0.643077,0.007565611764705883,17,18,0.09278350515463918,608,1456,1068.235294117647,608,1456
5,lab0,greedy,85,2471.800000000002,17,68,0,7,8,2,0,68,0.649937,0.007646317647058824,17,18,0.09278350515463918,608,1456,1068.235294117647,608,1456
6,lab0,greedy,85,2471.800000000002,17,68,0,7,8,2,0,68,0.670522,0.007888494117647058,17,18,0.09278350515463918,608,1456,1068.235294117647,608,1456
7,lab0,greedy,85,2471.800000000002,17,68,0,7,8,2,0,68,0.662401,0.007792952941176471,17,18,0.09278350515463918,608,1456,1068.235294117647,608,1456
8,lab0,greedy,85,2471.800000000002,17,68,0,7,8,2,0,68,0.647623,0.007619094117647059,17,18,0.09278350515463918,608,1456,1068.235294117647,608,1456
9,lab0,greedy,85,2471.800000000002,17,68,0,7,8,2,0,68,0.643406,0.007569482352941177,17,18,0.09278350515463918,608,1456,1068.235294117647,608,1456
10,lab0,AVERAGE,85.0,2471.800000000002,17.0,68.0,0.0,7.0,8.0,2.0,0.0,68.0,0.6553384,0.007709863529411766,17.0,18.0,0.09278350515463918,608.0,1456.0,1068.235294117647,608.0,1456.0
