ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab9,directedTremaux,111,5275.999999999999,72,39,19,24,15,14,29,10,1.802505,0.016238783783783784,72,44,0.22564102564102564,832,4936,3052.900900900901,832,4936
1,lab9,directedTremaux,285,34446.19999999997,174,111,44,50,40,40,69,42,4.162511,0.014605301754385966,174,95,0.48717948717948717,832,9512,5679.887719298245,832,9512
2,lab9,directedTremaux,111,5280.799999999998,72,39,19,24,15,14,31,8,1.684052,0.01517163963963964,72,44,0.22564102564102564,832,4936,3104.7927927927926,832,4936
3,lab9,directedTremaux,111,5298.399999999999,72,39,19,24,15,14,27,12,1.769289,0.015939540540540538,72,44,0.22564102564102564,832,4936,3050.5945945945946,832,4936
4,lab9,directedTremaux,285,34526.199999999975,174,111,44,50,40,40,79,32,4.273046,0.014993143859649123,174,95,0.48717948717948717,832,9512,5555.7052631578945,832,9512
5,lab9,directedTremaux,111,5267.999999999999,72,39,19,24,15,14,27,12,1.699842,0.015313891891891893,72,44,0.22564102564102564,832,4936,3182.6306306306305,832,4936
6,lab9,directedTremaux,285,34454.19999999997,174,111,44,50,40,40,75,36,4.126713,0.014479694736842104,174,95,0.48717948717948717,832,9512,5750.4,832,9512
7,lab9,directedTremaux,111,5282.4,72,39,19,24,15,14,29,10,1.706098,0.015370252252252251,72,44,0.22564102564102564,832,4936,3107.963963963964,832,4936
8,lab9,directedTremaux,111,5243.999999999998,72,39,19,24,15,14,27,12,1.689204,0.015218054054054053,72,44,0.22564102564102564,832,4936,3182.3423423423424,832,4936
9,lab9,directedTremaux,111,5275.999999999999,72,39,19,24,15,14,29,10,1.662989,0.014981882882882883,72,44,0.22564102564102564,832,4936,3052.900900900901,832,4936
10,lab9,AVERAGE,163.2,14035.21999999999,102.6,60.6,26.5,31.8,22.5,21.8,42.2,18.4,2.4576249,0.015231218539592223,102.6,59.3,0.30410256410256414,832.0,6308.8,3872.0119108582267,832.0,6308.8
