ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab7,greedy,535,97412.79999999983,107,428,31,30,24,22,0,428,3.568636,0.006670347663551402,107,63,0.35,608,3088,1954.2280373831775,608,3088
1,lab7,greedy,535,97412.79999999983,107,428,31,30,24,22,0,428,3.672095,0.006863728971962617,107,63,0.35,608,3088,1954.2280373831775,608,3088
2,lab7,greedy,535,97412.79999999983,107,428,31,30,24,22,0,428,3.667363,0.006854884112149532,107,63,0.35,608,3088,1954.2280373831775,608,3088
3,lab7,greedy,535,97412.79999999983,107,428,31,30,24,22,0,428,3.654562,0.0068309570093457945,107,63,0.35,608,3088,1954.2280373831775,608,3088
4,lab7,greedy,535,97412.79999999983,107,428,31,30,24,22,0,428,3.667895,0.006855878504672897,107,63,0.35,608,3088,1954.2280373831775,608,3088
5,lab7,greedy,535,97412.79999999983,107,428,31,30,24,22,0,428,3.664681,0.006849871028037383,107,63,0.35,608,3088,1954.2280373831775,608,3088
6,lab7,greedy,535,97412.79999999983,107,428,31,30,24,22,0,428,3.661791,0.006844469158878505,107,63,0.35,608,3088,1954.2280373831775,608,3088
7,lab7,greedy,535,97412.79999999983,107,428,31,30,24,22,0,428,3.682577,0.0068833214953271035,107,63,0.35,608,3088,1954.2280373831775,608,3088
8,lab7,greedy,535,97412.79999999983,107,428,31,30,24,22,0,428,3.629075,0.0067833177570093455,107,63,0.35,608,3088,1954.2280373831775,608,3088
9,lab7,greedy,535,97412.79999999983,107,428,31,30,24,22,0,428,3.637892,0.006799798130841121,107,63,0.35,608,3088,1954.2280373831775,608,3088
10,lab7,AVERAGE,535.0,97412.79999999983,107.0,428.0,31.0,30.0,24.0,22.0,0.0,428.0,3.6506567,0.00682365738317757,107.0,63.0,0.35,608.0,3088.0,1954.2280373831775,608.0,3088.0
