ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab2,tremaux,355,53908.39999999999,224,131,64,54,50,56,78,53,4.521425,0.012736408450704225,224,126,0.6528497409326425,1160,9528,5527.90985915493,1216,9504
1,lab2,tremaux,257,27736.599999999966,148,109,43,37,29,39,61,48,2.800864,0.010898303501945525,148,88,0.45595854922279794,1160,6232,3806.7859922178986,1216,6232
2,lab2,tremaux,209,18441.79999999999,122,87,37,30,23,32,52,35,2.394604,0.011457435406698566,122,75,0.38860103626943004,1160,5496,3379.3684210526317,1216,5496
3,lab2,tremaux,273,31983.799999999985,172,101,51,41,37,43,65,36,3.336753,0.012222538461538462,172,100,0.5181347150259067,1160,7936,4835.868131868132,1216,7936
4,lab2,tremaux,225,21353.399999999994,140,85,44,32,30,34,49,36,2.489114,0.011062728888888889,140,84,0.43523316062176165,1192,5752,3254.968888888889,1304,5752
5,lab2,tremaux,149,9196.999999999996,84,65,28,20,14,22,33,32,1.411776,0.009475006711409396,84,56,0.29015544041450775,1192,3552,2225.93288590604,1304,3552
6,lab2,tremaux,401,68180.99999999997,246,155,68,61,54,63,102,53,4.78747,0.011938827930174563,246,137,0.7098445595854922,1192,10104,5602.034912718204,1304,10104
7,lab2,tremaux,91,3569.6000000000004,54,37,20,13,6,15,21,16,1.099483,0.012082230769230769,54,41,0.21243523316062177,1160,3704,2739.4285714285716,1216,3680
8,lab2,tremaux,301,38085.39999999994,178,123,50,45,36,47,78,45,3.299302,0.010961136212624584,178,103,0.533678756476684,1192,7064,4186.312292358804,1304,7040
9,lab2,tremaux,315,42522.79999999997,200,115,58,48,44,50,74,41,3.965597,0.012589196825396824,200,114,0.5906735751295337,1160,8920,5114.869841269841,1216,8920
10,lab2,AVERAGE,257.6,31497.97999999998,156.8,100.8,46.3,38.1,32.3,40.1,61.3,39.5,3.0106387999999997,0.01154238131586118,156.8,92.4,0.47875647668393784,1172.8,6828.8,4067.347979686394,1251.2,6821.6
