ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab6,greedy,135,6220.800000000002,27,108,5,2,9,11,0,108,0.921579,0.006826511111111111,27,23,0.12365591397849462,608,1856,1151.4666666666667,608,1856
1,lab6,greedy,135,6220.800000000002,27,108,5,2,9,11,0,108,0.927128,0.006867614814814815,27,23,0.12365591397849462,608,1856,1151.4666666666667,608,1856
2,lab6,greedy,135,6220.800000000002,27,108,5,2,9,11,0,108,0.923008,0.0068370962962962965,27,23,0.12365591397849462,608,1856,1151.4666666666667,608,1856
3,lab6,greedy,135,6220.800000000002,27,108,5,2,9,11,0,108,0.917852,0.006798903703703704,27,23,0.12365591397849462,608,1856,1151.4666666666667,608,1856
4,lab6,greedy,135,6220.800000000002,27,108,5,2,9,11,0,108,0.949611,0.007034155555555556,27,23,0.12365591397849462,608,1856,1151.4666666666667,608,1856
5,lab6,greedy,135,6220.800000000002,27,108,5,2,9,11,0,108,0.909676,0.006738340740740741,27,23,0.12365591397849462,608,1856,1151.4666666666667,608,1856
6,lab6,greedy,135,6220.800000000002,27,108,5,2,9,11,0,108,0.914369,0.006773103703703704,27,23,0.12365591397849462,608,1856,1151.4666666666667,608,1856
7,lab6,greedy,135,6220.800000000002,27,108,5,2,9,11,0,108,0.896062,0.006637496296296296,27,23,0.12365591397849462,608,1856,1151.4666666666667,608,1856
8,lab6,greedy,135,6220.800000000002,27,108,5,2,9,11,0,108,0.912308,0.006757837037037037,27,23,0.12365591397849462,608,1856,1151.4666666666667,608,1856
9,lab6,greedy,135,6220.800000000002,27,108,5,2,9,11,0,108,0.92452,0.006848296296296297,27,23,0.12365591397849462,608,1856,1151.4666666666667,608,1856
10,lab6,AVERAGE,135.0,6220.800000000002,27.0,108.0,5.0,2.0,9.0,11.0,0.0,108.0,0.9196112999999999,0.006811935555555556,27.0,23.0,0.1236559139784946,608.0,1856.0,1151.4666666666667,608.0,1856.0
