ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab7,wall_follower,354,45435.799999999836,111,243,30,33,23,25,122,121,1.723803,0.0048695,111,68,0.37777777777777777,208,208,208.0,208,208
1,lab7,wall_follower,354,45435.799999999836,111,243,30,33,23,25,122,121,1.73617,0.004904435028248588,111,68,0.37777777777777777,208,208,208.0,208,208
2,lab7,wall_follower,354,45435.799999999836,111,243,30,33,23,25,122,121,1.72753,0.0048800282485875705,111,68,0.37777777777777777,208,208,208.0,208,208
3,lab7,wall_follower,354,45435.799999999836,111,243,30,33,23,25,122,121,1.716242,0.004848141242937853,111,68,0.37777777777777777,208,208,208.0,208,208
4,lab7,wall_follower,354,45435.799999999836,111,243,30,33,23,25,122,121,1.712156,0.0048365988700564974,111,68,0.37777777777777777,208,208,208.0,208,208
5,lab7,wall_follower,354,45435.799999999836,111,243,30,33,23,25,122,121,1.699361,0.004800454802259887,111,68,0.37777777777777777,208,208,208.0,208,208
6,lab7,wall_follower,354,45435.799999999836,111,243,30,33,23,25,122,121,1.700591,0.004803929378531073,111,68,0.37777777777777777,208,208,208.0,208,208
7,lab7,wall_follower,354,45435.799999999836,111,243,30,33,23,25,122,121,1.724358,0.00487106779661017,111,68,0.37777777777777777,208,208,208.0,208,208
8,lab7,wall_follower,354,45435.799999999836,111,243,30,33,23,25,122,121,1.734676,0.004900214689265537,111,68,0.37777777777777777,208,208,208.0,208,208
9,lab7,wall_follower,354,45435.799999999836,111,243,30,33,23,25,122,121,1.741176,0.0049185762711864405,111,68,0.37777777777777777,208,208,208.0,208,208
10,lab7,AVERAGE,354.0,45435.79999999983,111.0,243.0,30.0,33.0,23.0,25.0,122.0,121.0,1.7216063,0.004863294632768361,111.0,68.0,0.37777777777777777,208.0,208.0,208.0,208.0,208.0
