ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab5,greedy,1170,465636.600000005,234,936,66,51,55,62,0,936,7.956561,0.006800479487179487,234,119,0.6432432432432432,608,5512,3249.094017094017,608,5512
1,lab5,greedy,1170,465636.600000005,234,936,66,51,55,62,0,936,7.917192,0.006766830769230769,234,119,0.6432432432432432,608,5512,3249.094017094017,608,5512
2,lab5,greedy,1170,465636.600000005,234,936,66,51,55,62,0,936,7.877691,0.006733069230769231,234,119,0.6432432432432432,608,5512,3249.094017094017,608,5512
3,lab5,greedy,1170,465636.600000005,234,936,66,51,55,62,0,936,7.866059,0.00672312735042735,234,119,0.6432432432432432,608,5512,3249.094017094017,608,5512
4,lab5,greedy,1170,465636.600000005,234,936,66,51,55,62,0,936,7.848181,0.006707847008547009,234,119,0.6432432432432432,608,5512,3249.094017094017,608,5512
5,lab5,greedy,1170,465636.600000005,234,936,66,51,55,62,0,936,7.826529,0.0066893410256410255,234,119,0.6432432432432432,608,5512,3249.094017094017,608,5512
6,lab5,greedy,1170,465636.600000005,234,936,66,51,55,62,0,936,7.819106,0.0066829965811965805,234,119,0.6432432432432432,608,5512,3249.094017094017,608,5512
7,lab5,greedy,1170,465636.600000005,234,936,66,51,55,62,0,936,7.787843,0.006656276068376068,234,119,0.6432432432432432,608,5512,3249.094017094017,608,5512
8,lab5,greedy,1170,465636.600000005,234,936,66,51,55,62,0,936,7.813838,0.006678494017094016,234,119,0.6432432432432432,608,5512,3249.094017094017,608,5512
9,lab5,greedy,1170,465636.600000005,234,936,66,51,55,62,0,936,7.868847,0.006725510256410256,234,119,0.6432432432432432,608,5512,3249.094017094017,608,5512
10,lab5,AVERAGE,1170.0,465636.60000000504,234.0,936.0,66.0,51.0,55.0,62.0,0.0,936.0,7.858184700000001,0.006716397179487179,234.0,119.0,0.6432432432432432,608.0,5512.0,3249.0940170940166,608.0,5512.0
