ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab0,wall_follower,1110,446575.40000000456,345,765,83,88,91,83,381,384,5.763561,0.0051923972972972975,345,182,0.9381443298969072,208,208,208.0,208,208
1,lab0,wall_follower,1110,446575.40000000456,345,765,83,88,91,83,381,384,5.879763,0.005297083783783784,345,182,0.9381443298969072,208,208,208.0,208,208
2,lab0,wall_follower,1110,446575.40000000456,345,765,83,88,91,83,381,384,5.628194,0.005070445045045045,345,182,0.9381443298969072,208,208,208.0,208,208
3,lab0,wall_follower,1110,446575.40000000456,345,765,83,88,91,83,381,384,5.147486,0.004637374774774774,345,182,0.9381443298969072,208,208,208.0,208,208
4,lab0,wall_follower,1110,446575.40000000456,345,765,83,88,91,83,381,384,5.127957,0.004619781081081081,345,182,0.9381443298969072,208,208,208.0,208,208
5,lab0,wall_follower,1110,446575.40000000456,345,765,83,88,91,83,381,384,5.13851,0.004629288288288289,345,182,0.9381443298969072,208,208,208.0,208,208
6,lab0,wall_follower,1110,446575.40000000456,345,765,83,88,91,83,381,384,5.134841,0.004625982882882883,345,182,0.9381443298969072,208,208,208.0,208,208
7,lab0,wall_follower,1110,446575.40000000456,345,765,83,88,91,83,381,384,5.142065,0.004632490990990991,345,182,0.9381443298969072,208,208,208.0,208,208
8,lab0,wall_follower,1110,446575.40000000456,345,765,83,88,91,83,381,384,5.103063,0.0045973540540540534,345,182,0.9381443298969072,208,208,208.0,208,208
9,lab0,wall_follower,1110,446575.40000000456,345,765,83,88,91,83,381,384,5.141712,0.004632172972972973,345,182,0.9381443298969072,208,208,208.0,208,208
10,lab0,AVERAGE,1110.0,446575.40000000456,345.0,765.0,83.0,88.0,91.0,83.0,381.0,384.0,5.3207152,0.004793437117117117,345.0,182.0,0.9381443298969072,208.0,208.0,208.0,208.0,208.0
