ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab1,greedy,895,272509.6000000018,179,716,57,41,42,39,0,716,6.46223,0.007220368715083799,179,99,0.526595744680851,736,5512,2532.9162011173185,776,5512
1,lab1,greedy,895,272509.6000000018,179,716,57,41,42,39,0,716,6.452503,0.007209500558659218,179,99,0.526595744680851,736,5512,2532.9162011173185,776,5512
2,lab1,greedy,895,272509.6000000018,179,716,57,41,42,39,0,716,6.407919,0.007159686033519553,179,99,0.526595744680851,736,5512,2532.9162011173185,776,5512
3,lab1,greedy,895,272509.6000000018,179,716,57,41,42,39,0,716,6.386864,0.007136160893854749,179,99,0.526595744680851,736,5512,2532.9162011173185,776,5512
4,lab1,greedy,895,272509.6000000018,179,716,57,41,42,39,0,716,6.275876,0.0070121519553072624,179,99,0.526595744680851,736,5512,2532.9162011173185,776,5512
5,lab1,greedy,895,272509.6000000018,179,716,57,41,42,39,0,716,5.862607,0.006550398882681564,179,99,0.526595744680851,736,5512,2532.9162011173185,776,5512
6,lab1,greedy,895,272509.6000000018,179,716,57,41,42,39,0,716,5.838344,0.00652328938547486,179,99,0.526595744680851,736,5512,2532.9162011173185,776,5512
7,lab1,greedy,895,272509.6000000018,179,716,57,41,42,39,0,716,5.805035,0.006486072625698325,179,99,0.526595744680851,736,5512,2532.9162011173185,776,5512
8,lab1,greedy,895,272509.6000000018,179,716,57,41,42,39,0,716,5.82171,0.006504703910614525,179,99,0.526595744680851,736,5512,2532.9162011173185,776,5512
9,lab1,greedy,895,272509.6000000018,179,716,57,41,42,39,0,716,5.828178,0.006511930726256983,179,99,0.526595744680851,736,5512,2532.9162011173185,776,5512
10,lab1,AVERAGE,895.0,272509.60000000184,179.0,716.0,57.0,41.0,42.0,39.0,0.0,716.0,6.1141266000000005,0.0068314263687150835,179.0,99.0,0.5265957446808509,736.0,5512.0,2532.9162011173185,776.0,5512.0
