ID,labID,agentID,totalActions,totalActionValue,totalMoves,totalTurns,totalNorth,totalEast,totalSouth,totalWest,totalLeft,totalRight,totalTime,timePerAction,pathlength,totalVisitedGround,percVisitedGround,minCogLoad,maxCogLoad,avCogLoad,startCogLoad,endCogLoad
0,lab6,simple,660,181032.00000000012,381,279,81,103,85,112,102,177,13.722548,0.020791739393939395,381,83,0.44623655913978494,560,832,718.2666666666667,560,560
1,lab6,simple,4172,7283035.999999878,2445,1727,550,666,554,675,578,1149,84.90276,0.020350613614573347,2445,182,0.978494623655914,560,832,717.4611697027805,560,560
2,lab6,simple,6392,17097280.799999844,3787,2605,876,1011,880,1020,849,1756,134.202427,0.02099537343554443,3787,185,0.9946236559139785,560,832,719.8936170212766,560,560
3,lab6,simple,636,168596.00000000003,377,259,81,101,85,110,96,163,13.153839,0.02068213679245283,377,110,0.5913978494623656,560,832,719.5220125786163,560,560
4,lab6,simple,164,11049.999999999996,91,73,17,22,21,31,23,50,3.220531,0.01963738414634146,91,29,0.15591397849462366,560,832,715.2682926829268,560,560
5,lab6,simple,1054,456295.80000000243,591,463,136,153,140,162,138,325,20.346358,0.019303944971537,591,133,0.7150537634408602,560,832,720.4326375711574,560,560
6,lab6,simple,166,11422.999999999996,95,71,16,25,20,34,26,45,3.338055,0.020108765060240966,95,36,0.1935483870967742,560,832,720.144578313253,560,560
7,lab6,simple,72,2120.4,41,31,5,9,9,18,12,19,1.518566,0.021091194444444447,41,24,0.12903225806451613,560,832,722.1111111111111,560,560
8,lab6,simple,62,1574.2000000000003,35,27,5,6,9,15,8,19,1.262837,0.02036833870967742,35,27,0.14516129032258066,560,832,718.3225806451613,560,560
9,lab6,simple,1522,967928.2000000031,887,635,197,240,201,249,234,401,30.730794,0.02019106044678055,887,128,0.6881720430107527,560,832,718.7858081471747,560,560
10,lab6,AVERAGE,1490.0,2618033.6399999727,873.0,617.0,196.4,233.6,200.4,242.6,206.6,410.4,30.639871500000005,0.020352055101553183,873.0,93.7,0.5037634408602151,560.0,832.0,719.0208474440124,560.0,560.0
